fips,cohort_year,sex,race,age_group,off_type,repeat_contact,fe_rate,N_fe_rate,mi_rate,N_mi_rate,inc_rate,N_inc_rate,par_rate,N_par_rate,pro_rate,N_pro_rate,avg_coal_prod,med_coal_prod,tot_coal_prod,first_year,last_year,coal_prod_max,county_pop,peak_coal_prod_year,event_time,log_coal_prod
40035,2009,0,0,0,3,0,309,15200,147,15200,,,,,,,113023,113023,226046,2000,2020,367804,15200,2006,2,12.328493797366
40035,2010,0,0,0,0,0,1135,15100,2158,15100,544,15100,25,15100,,,23469,23469,46938,2000,2020,367804,15100,2006,3,10.7565828609131
40035,2010,0,0,0,1,0,183,15100,193,15100,,,,,,,23469,23469,46938,2000,2020,367804,15100,2006,3,10.7565828609131
40035,2010,0,0,0,2,0,287,15100,399,15100,,,,,,,23469,23469,46938,2000,2020,367804,15100,2006,3,10.7565828609131
40035,2010,0,0,0,3,0,366,15100,139,15100,,,,,,,23469,23469,46938,2000,2020,367804,15100,2006,3,10.7565828609131
40035,2011,0,0,0,0,0,1105,15000,2313,15000,580,15000,22,15000,,,75074,75074,75074,2000,2020,367804,15000,2006,4,11.2262295727495
40035,2011,0,0,0,1,0,189,15000,186,15000,,,,,,,75074,75074,75074,2000,2020,367804,15000,2006,4,11.2262295727495
40035,2011,0,0,0,2,0,236,15000,502,15000,,,,,,,75074,75074,75074,2000,2020,367804,15000,2006,4,11.2262295727495
40035,2011,0,0,0,3,0,397,15000,112,15000,,,,,,,75074,75074,75074,2000,2020,367804,15000,2006,4,11.2262295727495
40035,2012,0,0,0,0,0,1068,14800,1998,14800,652,14800,22,14800,,,24232.5,24232.5,48465,2000,2020,367804,14800,2006,5,10.7885971669267
40035,2012,0,0,0,1,0,213,14800,217,14800,,,,,,,24232.5,24232.5,48465,2000,2020,367804,14800,2006,5,10.7885971669267
40035,2012,0,0,0,2,0,273,14800,344,14800,,,,,,,24232.5,24232.5,48465,2000,2020,367804,14800,2006,5,10.7885971669267
40035,2012,0,0,0,3,0,283,14800,96,14800,,,,,,,24232.5,24232.5,48465,2000,2020,367804,14800,2006,5,10.7885971669267
40035,2013,0,0,0,0,0,1093,14700,2361,14700,739,14700,36,14700,,,28441,28441,28441,2000,2020,367804,14700,2006,6,10.255587045043
40035,2013,0,0,0,1,0,202,14700,265,14700,,,,,,,28441,28441,28441,2000,2020,367804,14700,2006,6,10.255587045043
40035,2013,0,0,0,2,0,316,14700,411,14700,,,,,,,28441,28441,28441,2000,2020,367804,14700,2006,6,10.255587045043
40035,2013,0,0,0,3,0,256,14700,107,14700,,,,,,,28441,28441,28441,2000,2020,367804,14700,2006,6,10.255587045043
40035,2017,0,0,0,0,0,1070,14300,1861,14300,,,,,,,53331,53331,53331,2000,2020,367804,14300,2006,10,10.8842730545908
40035,2017,0,0,0,1,0,198,14300,135,14300,,,,,,,53331,53331,53331,2000,2020,367804,14300,2006,10,10.8842730545908
40035,2017,0,0,0,2,0,267,14300,316,14300,,,,,,,53331,53331,53331,2000,2020,367804,14300,2006,10,10.8842730545908
40035,2017,0,0,0,3,0,262,14300,255,14300,,,,,,,53331,53331,53331,2000,2020,367804,14300,2006,10,10.8842730545908
40035,2018,0,0,0,0,0,1042,14300,1963,14300,,,,,,,225858,225858,225858,2000,2020,367804,14300,2006,11,12.3276617621955
40035,2018,0,0,0,1,0,224,14300,160,14300,,,,,,,225858,225858,225858,2000,2020,367804,14300,2006,11,12.3276617621955
40035,2018,0,0,0,2,0,286,14300,345,14300,,,,,,,225858,225858,225858,2000,2020,367804,14300,2006,11,12.3276617621955
40035,2018,0,0,0,3,0,163,14300,367,14300,,,,,,,225858,225858,225858,2000,2020,367804,14300,2006,11,12.3276617621955
40035,2019,0,0,0,0,0,816,14100,1813,14100,,,,,,,178040,178040,178040,2000,2020,367804,14100,2006,12,12.0897635231298
40035,2019,0,0,0,1,0,187,14100,166,14100,,,,,,,178040,178040,178040,2000,2020,367804,14100,2006,12,12.0897635231298
40035,2019,0,0,0,2,0,236,14100,293,14100,,,,,,,178040,178040,178040,2000,2020,367804,14100,2006,12,12.0897635231298
40035,2019,0,0,0,3,0,100,14100,274,14100,,,,,,,178040,178040,178040,2000,2020,367804,14100,2006,12,12.0897635231298
40035,2020,0,0,0,0,0,712,14200,1340,14200,,,,,,,645,645,645,2000,2020,367804,14200,2006,13,6.46925031679577
40035,2020,0,0,0,1,0,191,14200,145,14200,,,,,,,645,645,645,2000,2020,367804,14200,2006,13,6.46925031679577
40035,2020,0,0,0,2,0,192,14200,183,14200,,,,,,,645,645,645,2000,2020,367804,14200,2006,13,6.46925031679577
40035,2020,0,0,0,3,0,92,14200,188,14200,,,,,,,645,645,645,2000,2020,367804,14200,2006,13,6.46925031679577
40061,2000,0,0,0,0,0,1429,11800,,,341,11800,13,11800,,,521786,521786,521786,2000,2015,521786,11800,2000,-1,13.1650128211217
40061,2000,0,0,0,1,0,87,11800,,,,,,,,,521786,521786,521786,2000,2015,521786,11800,2000,-1,13.1650128211217
40061,2000,0,0,0,2,0,850,11800,,,,,,,,,521786,521786,521786,2000,2015,521786,11800,2000,-1,13.1650128211217
40061,2000,0,0,0,3,0,285,11800,,,,,,,,,521786,521786,521786,2000,2015,521786,11800,2000,-1,13.1650128211217
40061,2001,0,0,0,0,0,1240,11700,,,354,11700,35,11700,,,512687,512687,512687,2000,2015,521786,11700,2000,0,13.1474208014917
40061,2001,0,0,0,1,0,141,11700,,,,,,,,,512687,512687,512687,2000,2015,521786,11700,2000,0,13.1474208014917
40061,2001,0,0,0,2,0,653,11700,,,,,,,,,512687,512687,512687,2000,2015,521786,11700,2000,0,13.1474208014917
40061,2001,0,0,0,3,0,258,11700,,,,,,,,,512687,512687,512687,2000,2015,521786,11700,2000,0,13.1474208014917
40061,2002,0,0,0,0,0,1272,11700,,,399,11700,37,11700,,,405531,405531,405531,2000,2015,521786,11700,2000,1,12.9129525984441
40061,2002,0,0,0,1,0,130,11700,,,,,,,,,405531,405531,405531,2000,2015,521786,11700,2000,1,12.9129525984441
40061,2002,0,0,0,2,0,460,11700,,,,,,,,,405531,405531,405531,2000,2015,521786,11700,2000,1,12.9129525984441
40061,2002,0,0,0,3,0,468,11700,,,,,,,,,405531,405531,405531,2000,2015,521786,11700,2000,1,12.9129525984441
40061,2003,0,0,0,0,0,1210,11900,,,495,11900,41,11900,,,506047,506047,506047,2000,2015,521786,11900,2000,2,13.1343848293315
40061,2003,0,0,0,1,0,133,11900,,,,,,,,,506047,506047,506047,2000,2015,521786,11900,2000,2,13.1343848293315
40061,2003,0,0,0,2,0,356,11900,,,,,,,,,506047,506047,506047,2000,2015,521786,11900,2000,2,13.1343848293315
40061,2003,0,0,0,3,0,499,11900,,,,,,,,,506047,506047,506047,2000,2015,521786,11900,2000,2,13.1343848293315
40061,2004,0,0,0,0,0,1273,11900,,,567,11900,48,11900,,,436605,436605,436605,2000,2015,521786,11900,2000,3,12.9867841751625
40061,2004,0,0,0,1,0,134,11900,,,,,,,,,436605,436605,436605,2000,2015,521786,11900,2000,3,12.9867841751625
40061,2004,0,0,0,2,0,381,11900,,,,,,,,,436605,436605,436605,2000,2015,521786,11900,2000,3,12.9867841751625
40061,2004,0,0,0,3,0,515,11900,,,,,,,,,436605,436605,436605,2000,2015,521786,11900,2000,3,12.9867841751625
40061,2005,0,0,0,0,0,1232,11900,,,575,11900,32,11900,,,408817,408817,408817,2000,2015,521786,11900,2000,4,12.9210229021342
40061,2005,0,0,0,1,0,141,11900,,,,,,,,,408817,408817,408817,2000,2015,521786,11900,2000,4,12.9210229021342
40061,2005,0,0,0,2,0,401,11900,,,,,,,,,408817,408817,408817,2000,2015,521786,11900,2000,4,12.9210229021342
40061,2005,0,0,0,3,0,469,11900,,,,,,,,,408817,408817,408817,2000,2015,521786,11900,2000,4,12.9210229021342
40061,2006,0,0,0,0,0,1042,12000,,,566,12000,36,12000,,,350569,350569,350569,2000,2015,521786,12000,2000,5,12.7673128277083
40061,2006,0,0,0,1,0,194,12000,,,,,,,,,350569,350569,350569,2000,2015,521786,12000,2000,5,12.7673128277083
40061,2006,0,0,0,2,0,309,12000,,,,,,,,,350569,350569,350569,2000,2015,521786,12000,2000,5,12.7673128277083
40061,2006,0,0,0,3,0,318,12000,,,,,,,,,350569,350569,350569,2000,2015,521786,12000,2000,5,12.7673128277083
40061,2007,0,0,0,0,0,977,12100,,,521,12100,27,12100,,,138977,138977,138977,2000,2015,521786,12100,2000,6,11.8420637307957
40061,2007,0,0,0,1,0,167,12100,,,,,,,,,138977,138977,138977,2000,2015,521786,12100,2000,6,11.8420637307957
40061,2007,0,0,0,2,0,266,12100,,,,,,,,,138977,138977,138977,2000,2015,521786,12100,2000,6,11.8420637307957
40061,2007,0,0,0,3,0,318,12100,,,,,,,,,138977,138977,138977,2000,2015,521786,12100,2000,6,11.8420637307957
40061,2008,0,0,0,0,0,1020,12200,,,530,12200,37,12200,,,169336,169336,169336,2000,2015,521786,12200,2000,7,12.0396401858
40061,2008,0,0,0,1,0,198,12200,,,,,,,,,169336,169336,169336,2000,2015,521786,12200,2000,7,12.0396401858
40061,2008,0,0,0,2,0,316,12200,,,,,,,,,169336,169336,169336,2000,2015,521786,12200,2000,7,12.0396401858
40061,2008,0,0,0,3,0,269,12200,,,,,,,,,169336,169336,169336,2000,2015,521786,12200,2000,7,12.0396401858
40061,2009,0,0,0,0,0,1017,12400,,,515,12400,30,12400,,,123766,123766,123766,2000,2015,521786,12400,2000,8,11.7261479650026
40061,2009,0,0,0,1,0,205,12400,,,,,,,,,123766,123766,123766,2000,2015,521786,12400,2000,8,11.7261479650026
40061,2009,0,0,0,2,0,312,12400,,,,,,,,,123766,123766,123766,2000,2015,521786,12400,2000,8,11.7261479650026
40061,2009,0,0,0,3,0,273,12400,,,,,,,,,123766,123766,123766,2000,2015,521786,12400,2000,8,11.7261479650026
40061,2010,0,0,0,0,0,934,12800,,,520,12800,23,12800,,,70346,70346,140692,2000,2015,521786,12800,2000,9,11.8543283829217
40061,2010,0,0,0,1,0,172,12800,,,,,,,,,70346,70346,140692,2000,2015,521786,12800,2000,9,11.8543283829217
40061,2010,0,0,0,2,0,268,12800,,,,,,,,,70346,70346,140692,2000,2015,521786,12800,2000,9,11.8543283829217
40061,2010,0,0,0,3,0,305,12800,,,,,,,,,70346,70346,140692,2000,2015,521786,12800,2000,9,11.8543283829217
40061,2011,0,0,0,0,0,1061,12800,,,538,12800,31,12800,,,203607,203607,203607,2000,2015,521786,12800,2000,10,12.223946944207
40061,2011,0,0,0,1,0,193,12800,,,,,,,,,203607,203607,203607,2000,2015,521786,12800,2000,10,12.223946944207
40061,2011,0,0,0,2,0,334,12800,,,,,,,,,203607,203607,203607,2000,2015,521786,12800,2000,10,12.223946944207
40061,2011,0,0,0,3,0,314,12800,,,,,,,,,203607,203607,203607,2000,2015,521786,12800,2000,10,12.223946944207
40061,2012,0,0,0,0,0,1276,12800,,,603,12800,25,12800,,,219046,219046,219046,2000,2015,521786,12800,2000,11,12.2970370324042
40061,2012,0,0,0,1,0,212,12800,,,,,,,,,219046,219046,219046,2000,2015,521786,12800,2000,11,12.2970370324042
40061,2012,0,0,0,2,0,420,12800,,,,,,,,,219046,219046,219046,2000,2015,521786,12800,2000,11,12.2970370324042
40061,2012,0,0,0,3,0,374,12800,,,,,,,,,219046,219046,219046,2000,2015,521786,12800,2000,11,12.2970370324042
40061,2013,0,0,0,0,0,1350,12900,,,575,12900,29,12900,,,68930,19470,206790,2000,2015,521786,12900,2000,12,12.2394590645478
40061,2013,0,0,0,1,0,261,12900,,,,,,,,,68930,19470,206790,2000,2015,521786,12900,2000,12,12.2394590645478
40061,2013,0,0,0,2,0,414,12900,,,,,,,,,68930,19470,206790,2000,2015,521786,12900,2000,12,12.2394590645478
40061,2013,0,0,0,3,0,394,12900,,,,,,,,,68930,19470,206790,2000,2015,521786,12900,2000,12,12.2394590645478
40061,2014,0,0,0,0,0,1317,12800,,,627,12800,22,12800,,,36644.5,36644.5,73289,2000,2015,521786,12800,2000,13,11.2021658084006
40061,2014,0,0,0,1,0,236,12800,,,,,,,,,36644.5,36644.5,73289,2000,2015,521786,12800,2000,13,11.2021658084006
40061,2014,0,0,0,2,0,423,12800,,,,,,,,,36644.5,36644.5,73289,2000,2015,521786,12800,2000,13,11.2021658084006
40061,2014,0,0,0,3,0,369,12800,,,,,,,,,36644.5,36644.5,73289,2000,2015,521786,12800,2000,13,11.2021658084006
40061,2015,0,0,0,0,0,1455,12700,,,694,12700,15,12700,,,22351,22351,22351,2000,2015,521786,12700,2000,14,10.0146263417701
40061,2015,0,0,0,1,0,247,12700,,,,,,,,,22351,22351,22351,2000,2015,521786,12700,2000,14,10.0146263417701
40061,2015,0,0,0,2,0,434,12700,,,,,,,,,22351,22351,22351,2000,2015,521786,12700,2000,14,10.0146263417701
40061,2015,0,0,0,3,0,447,12700,,,,,,,,,22351,22351,22351,2000,2015,521786,12700,2000,14,10.0146263417701
40077,2000,0,0,0,0,0,,,2785,10600,341,10600,,,,,16227,16227,16227,2000,2019,68779,10600,2018,-19,9.69443180053954
40077,2000,0,0,0,1,0,,,289,10600,,,,,,,16227,16227,16227,2000,2019,68779,10600,2018,-19,9.69443180053954
40077,2000,0,0,0,2,0,,,696,10600,,,,,,,16227,16227,16227,2000,2019,68779,10600,2018,-19,9.69443180053954
40077,2000,0,0,0,3,0,,,247,10600,,,,,,,16227,16227,16227,2000,2019,68779,10600,2018,-19,9.69443180053954
40077,2018,0,0,0,0,0,1018,10200,2333,10200,,,,,,,68779,68779,68779,2000,2019,68779,10200,2018,-1,11.1386537447704
40077,2018,0,0,0,1,0,193,10200,264,10200,,,,,,,68779,68779,68779,2000,2019,68779,10200,2018,-1,11.1386537447704
40077,2018,0,0,0,2,0,267,10200,403,10200,,,,,,,68779,68779,68779,2000,2019,68779,10200,2018,-1,11.1386537447704
40077,2018,0,0,0,3,0,183,10200,463,10200,,,,,,,68779,68779,68779,2000,2019,68779,10200,2018,-1,11.1386537447704
40077,2019,0,0,0,0,0,1061,10000,2225,10000,,,,,,,48673,48673,48673,2000,2019,68779,10000,2018,0,10.7928797405416
40077,2019,0,0,0,1,0,257,10000,240,10000,,,,,,,48673,48673,48673,2000,2019,68779,10000,2018,0,10.7928797405416
40077,2019,0,0,0,2,0,306,10000,660,10000,,,,,,,48673,48673,48673,2000,2019,68779,10000,2018,0,10.7928797405416
40077,2019,0,0,0,3,0,157,10000,371,10000,,,,,,,48673,48673,48673,2000,2019,68779,10000,2018,0,10.7928797405416
40079,2000,0,0,0,0,0,1429,48100,2785,48100,341,48100,13,48100,,,236587.333333333,241303,709762,2000,2018,1059247,48100,2006,-7,13.472684981554
40079,2000,0,0,0,1,0,87,48100,289,48100,,,,,,,236587.333333333,241303,709762,2000,2018,1059247,48100,2006,-7,13.472684981554
40079,2000,0,0,0,2,0,850,48100,696,48100,,,,,,,236587.333333333,241303,709762,2000,2018,1059247,48100,2006,-7,13.472684981554
40079,2000,0,0,0,3,0,285,48100,247,48100,,,,,,,236587.333333333,241303,709762,2000,2018,1059247,48100,2006,-7,13.472684981554
40079,2001,0,0,0,0,0,1240,48000,2525,48000,354,48000,35,48000,,,392196.5,392196.5,784393,2000,2018,1059247,48000,2006,-6,13.5726654492462
40079,2001,0,0,0,1,0,141,48000,244,48000,,,,,,,392196.5,392196.5,784393,2000,2018,1059247,48000,2006,-6,13.5726654492462
40079,2001,0,0,0,2,0,653,48000,618,48000,,,,,,,392196.5,392196.5,784393,2000,2018,1059247,48000,2006,-6,13.5726654492462
40079,2001,0,0,0,3,0,258,48000,162,48000,,,,,,,392196.5,392196.5,784393,2000,2018,1059247,48000,2006,-6,13.5726654492462
40079,2002,0,0,0,0,0,1272,48300,2623,48300,399,48300,37,48300,,,371671.5,371671.5,743343,2000,2018,1059247,48300,2006,-5,13.5189128591679
40079,2002,0,0,0,1,0,130,48300,239,48300,,,,,,,371671.5,371671.5,743343,2000,2018,1059247,48300,2006,-5,13.5189128591679
40079,2002,0,0,0,2,0,460,48300,813,48300,,,,,,,371671.5,371671.5,743343,2000,2018,1059247,48300,2006,-5,13.5189128591679
40079,2002,0,0,0,3,0,468,48300,141,48300,,,,,,,371671.5,371671.5,743343,2000,2018,1059247,48300,2006,-5,13.5189128591679
40079,2003,0,0,0,0,0,1210,48500,2942,48500,495,48500,41,48500,,,231529.666666667,265958,694589,2000,2018,1059247,48500,2006,-4,13.4510755827141
40079,2003,0,0,0,1,0,133,48500,180,48500,,,,,,,231529.666666667,265958,694589,2000,2018,1059247,48500,2006,-4,13.4510755827141
40079,2003,0,0,0,2,0,356,48500,938,48500,,,,,,,231529.666666667,265958,694589,2000,2018,1059247,48500,2006,-4,13.4510755827141
40079,2003,0,0,0,3,0,499,48500,175,48500,,,,,,,231529.666666667,265958,694589,2000,2018,1059247,48500,2006,-4,13.4510755827141
40079,2004,0,0,0,0,0,1273,48600,2359,48600,567,48600,48,48600,,,226359.5,216467.5,905438,2000,2018,1059247,48600,2006,-3,13.7161740835031
40079,2004,0,0,0,1,0,134,48600,228,48600,,,,,,,226359.5,216467.5,905438,2000,2018,1059247,48600,2006,-3,13.7161740835031
40079,2004,0,0,0,2,0,381,48600,785,48600,,,,,,,226359.5,216467.5,905438,2000,2018,1059247,48600,2006,-3,13.7161740835031
40079,2004,0,0,0,3,0,515,48600,123,48600,,,,,,,226359.5,216467.5,905438,2000,2018,1059247,48600,2006,-3,13.7161740835031
40079,2005,0,0,0,0,0,1232,48900,2105,48900,575,48900,32,48900,,,186389.8,53263,931949,2000,2018,1059247,48900,2006,-2,13.7450333711404
40079,2005,0,0,0,1,0,141,48900,268,48900,,,,,,,186389.8,53263,931949,2000,2018,1059247,48900,2006,-2,13.7450333711404
40079,2005,0,0,0,2,0,401,48900,533,48900,,,,,,,186389.8,53263,931949,2000,2018,1059247,48900,2006,-2,13.7450333711404
40079,2005,0,0,0,3,0,469,48900,108,48900,,,,,,,186389.8,53263,931949,2000,2018,1059247,48900,2006,-2,13.7450333711404
40079,2006,0,0,0,0,0,1042,49200,2283,49200,566,49200,36,49200,,,176541.166666667,122180.5,1059247,2000,2018,1059247,49200,2006,-1,13.8730688362922
40079,2006,0,0,0,1,0,194,49200,282,49200,,,,,,,176541.166666667,122180.5,1059247,2000,2018,1059247,49200,2006,-1,13.8730688362922
40079,2006,0,0,0,2,0,309,49200,721,49200,,,,,,,176541.166666667,122180.5,1059247,2000,2018,1059247,49200,2006,-1,13.8730688362922
40079,2006,0,0,0,3,0,318,49200,75,49200,,,,,,,176541.166666667,122180.5,1059247,2000,2018,1059247,49200,2006,-1,13.8730688362922
40079,2007,0,0,0,0,0,977,49600,2839,49600,521,49600,27,49600,,,196613.2,94675,983066,2000,2018,1059247,49600,2006,0,13.7984315382793
40079,2007,0,0,0,1,0,167,49600,328,49600,,,,,,,196613.2,94675,983066,2000,2018,1059247,49600,2006,0,13.7984315382793
40079,2007,0,0,0,2,0,266,49600,711,49600,,,,,,,196613.2,94675,983066,2000,2018,1059247,49600,2006,0,13.7984315382793
40079,2007,0,0,0,3,0,318,49600,211,49600,,,,,,,196613.2,94675,983066,2000,2018,1059247,49600,2006,0,13.7984315382793
40079,2008,0,0,0,0,0,1020,49900,2508,49900,530,49900,37,49900,,,287976.666666667,231938,863930,2000,2018,1059247,49900,2006,1,13.6692470259855
40079,2008,0,0,0,1,0,198,49900,212,49900,,,,,,,287976.666666667,231938,863930,2000,2018,1059247,49900,2006,1,13.6692470259855
40079,2008,0,0,0,2,0,316,49900,769,49900,,,,,,,287976.666666667,231938,863930,2000,2018,1059247,49900,2006,1,13.6692470259855
40079,2008,0,0,0,3,0,269,49900,141,49900,,,,,,,287976.666666667,231938,863930,2000,2018,1059247,49900,2006,1,13.6692470259855
40079,2009,0,0,0,0,0,1017,50100,2689,50100,515,50100,30,50100,,,133658.25,57633.5,534633,2000,2018,1059247,50100,2006,2,13.1893358091769
40079,2009,0,0,0,1,0,205,50100,218,50100,,,,,,,133658.25,57633.5,534633,2000,2018,1059247,50100,2006,2,13.1893358091769
40079,2009,0,0,0,2,0,312,50100,732,50100,,,,,,,133658.25,57633.5,534633,2000,2018,1059247,50100,2006,2,13.1893358091769
40079,2009,0,0,0,3,0,273,50100,157,50100,,,,,,,133658.25,57633.5,534633,2000,2018,1059247,50100,2006,2,13.1893358091769
40079,2010,0,0,0,0,0,934,50500,2519,50500,520,50500,23,50500,,,200092.666666667,206387,600278,2000,2018,1059247,50500,2006,3,13.3051481602259
40079,2010,0,0,0,1,0,172,50500,239,50500,,,,,,,200092.666666667,206387,600278,2000,2018,1059247,50500,2006,3,13.3051481602259
40079,2010,0,0,0,2,0,268,50500,605,50500,,,,,,,200092.666666667,206387,600278,2000,2018,1059247,50500,2006,3,13.3051481602259
40079,2010,0,0,0,3,0,305,50500,141,50500,,,,,,,200092.666666667,206387,600278,2000,2018,1059247,50500,2006,3,13.3051481602259
40079,2011,0,0,0,0,0,1061,50500,2145,50500,538,50500,31,50500,,,304455,304455,608910,2000,2018,1059247,50500,2006,4,13.3194257525198
40079,2011,0,0,0,1,0,193,50500,186,50500,,,,,,,304455,304455,608910,2000,2018,1059247,50500,2006,4,13.3194257525198
40079,2011,0,0,0,2,0,334,50500,468,50500,,,,,,,304455,304455,608910,2000,2018,1059247,50500,2006,4,13.3194257525198
40079,2011,0,0,0,3,0,314,50500,140,50500,,,,,,,304455,304455,608910,2000,2018,1059247,50500,2006,4,13.3194257525198
40079,2012,0,0,0,0,0,1276,50300,1831,50300,603,50300,25,50300,,,264801.5,264801.5,529603,2000,2018,1059247,50300,2006,5,13.1798829482415
40079,2012,0,0,0,1,0,212,50300,214,50300,,,,,,,264801.5,264801.5,529603,2000,2018,1059247,50300,2006,5,13.1798829482415
40079,2012,0,0,0,2,0,420,50300,360,50300,,,,,,,264801.5,264801.5,529603,2000,2018,1059247,50300,2006,5,13.1798829482415
40079,2012,0,0,0,3,0,374,50300,121,50300,,,,,,,264801.5,264801.5,529603,2000,2018,1059247,50300,2006,5,13.1798829482415
40079,2013,0,0,0,0,0,1350,50300,2027,50300,575,50300,29,50300,,,219289.333333333,214408,657868,2000,2018,1059247,50300,2006,6,13.3967595822803
40079,2013,0,0,0,1,0,261,50300,228,50300,,,,,,,219289.333333333,214408,657868,2000,2018,1059247,50300,2006,6,13.3967595822803
40079,2013,0,0,0,2,0,414,50300,426,50300,,,,,,,219289.333333333,214408,657868,2000,2018,1059247,50300,2006,6,13.3967595822803
40079,2013,0,0,0,3,0,394,50300,117,50300,,,,,,,219289.333333333,214408,657868,2000,2018,1059247,50300,2006,6,13.3967595822803
40079,2014,0,0,0,0,0,1317,50200,1906,50200,627,50200,22,50200,,,289863.5,289863.5,579727,2000,2018,1059247,50200,2006,7,13.2703125820583
40079,2014,0,0,0,1,0,236,50200,251,50200,,,,,,,289863.5,289863.5,579727,2000,2018,1059247,50200,2006,7,13.2703125820583
40079,2014,0,0,0,2,0,423,50200,436,50200,,,,,,,289863.5,289863.5,579727,2000,2018,1059247,50200,2006,7,13.2703125820583
40079,2014,0,0,0,3,0,369,50200,146,50200,,,,,,,289863.5,289863.5,579727,2000,2018,1059247,50200,2006,7,13.2703125820583
40079,2015,0,0,0,0,0,1455,50000,1951,50000,694,50000,15,50000,,,282348.5,282348.5,564697,2000,2018,1059247,50000,2006,8,13.2440445830915
40079,2015,0,0,0,1,0,247,50000,286,50000,,,,,,,282348.5,282348.5,564697,2000,2018,1059247,50000,2006,8,13.2440445830915
40079,2015,0,0,0,2,0,434,50000,331,50000,,,,,,,282348.5,282348.5,564697,2000,2018,1059247,50000,2006,8,13.2440445830915
40079,2015,0,0,0,3,0,447,50000,161,50000,,,,,,,282348.5,282348.5,564697,2000,2018,1059247,50000,2006,8,13.2440445830915
40079,2016,0,0,0,0,0,1629,50200,2013,50200,609,50200,10,50200,,,254994,254994,509988,2000,2018,1059247,50200,2006,9,13.1421424750119
40079,2016,0,0,0,1,0,251,50200,265,50200,,,,,,,254994,254994,509988,2000,2018,1059247,50200,2006,9,13.1421424750119
40079,2016,0,0,0,2,0,455,50200,451,50200,,,,,,,254994,254994,509988,2000,2018,1059247,50200,2006,9,13.1421424750119
40079,2016,0,0,0,3,0,550,50200,223,50200,,,,,,,254994,254994,509988,2000,2018,1059247,50200,2006,9,13.1421424750119
40079,2017,0,0,0,0,0,1371,50000,2088,50000,,,,,,,196465.5,196465.5,392931,2000,2018,1059247,50000,2006,10,12.8813893029177
40079,2017,0,0,0,1,0,235,50000,237,50000,,,,,,,196465.5,196465.5,392931,2000,2018,1059247,50000,2006,10,12.8813893029177
40079,2017,0,0,0,2,0,359,50000,373,50000,,,,,,,196465.5,196465.5,392931,2000,2018,1059247,50000,2006,10,12.8813893029177
40079,2017,0,0,0,3,0,419,50000,335,50000,,,,,,,196465.5,196465.5,392931,2000,2018,1059247,50000,2006,10,12.8813893029177
40079,2018,0,0,0,0,0,1018,50100,2333,50100,,,,,,,157665,157665,315330,2000,2018,1059247,50100,2006,11,12.6613749884855
40079,2018,0,0,0,1,0,193,50100,264,50100,,,,,,,157665,157665,315330,2000,2018,1059247,50100,2006,11,12.6613749884855
40079,2018,0,0,0,2,0,267,50100,403,50100,,,,,,,157665,157665,315330,2000,2018,1059247,50100,2006,11,12.6613749884855
40079,2018,0,0,0,3,0,183,50100,463,50100,,,,,,,157665,157665,315330,2000,2018,1059247,50100,2006,11,12.6613749884855
40105,2006,0,0,0,0,0,1237,10700,2490,10700,654,10700,33,10700,,,216550,216550,216550,2006,2017,254087,10700,2011,-6,12.2855767466428
40105,2006,0,0,0,1,0,197,10700,265,10700,,,,,,,216550,216550,216550,2006,2017,254087,10700,2011,-6,12.2855767466428
40105,2006,0,0,0,2,0,347,10700,572,10700,,,,,,,216550,216550,216550,2006,2017,254087,10700,2011,-6,12.2855767466428
40105,2006,0,0,0,3,0,353,10700,297,10700,,,,,,,216550,216550,216550,2006,2017,254087,10700,2011,-6,12.2855767466428
40105,2007,0,0,0,0,0,1196,10700,2455,10700,640,10700,47,10700,,,226978,226978,226978,2006,2017,254087,10700,2011,-5,12.3326083754673
40105,2007,0,0,0,1,0,199,10700,244,10700,,,,,,,226978,226978,226978,2006,2017,254087,10700,2011,-5,12.3326083754673
40105,2007,0,0,0,2,0,329,10700,606,10700,,,,,,,226978,226978,226978,2006,2017,254087,10700,2011,-5,12.3326083754673
40105,2007,0,0,0,3,0,341,10700,267,10700,,,,,,,226978,226978,226978,2006,2017,254087,10700,2011,-5,12.3326083754673
40105,2009,0,0,0,0,0,1218,10500,2334,10500,650,10500,38,10500,,,22814,22814,22814,2006,2017,254087,10500,2011,-3,10.0351296615878
40105,2009,0,0,0,1,0,205,10500,264,10500,,,,,,,22814,22814,22814,2006,2017,254087,10500,2011,-3,10.0351296615878
40105,2009,0,0,0,2,0,306,10500,468,10500,,,,,,,22814,22814,22814,2006,2017,254087,10500,2011,-3,10.0351296615878
40105,2009,0,0,0,3,0,362,10500,272,10500,,,,,,,22814,22814,22814,2006,2017,254087,10500,2011,-3,10.0351296615878
40105,2010,0,0,0,0,0,1206,10500,2024,10500,626,10500,30,10500,,,212817,212817,212817,2006,2017,254087,10500,2011,-2,12.2681879204769
40105,2010,0,0,0,1,0,211,10500,248,10500,,,,,,,212817,212817,212817,2006,2017,254087,10500,2011,-2,12.2681879204769
40105,2010,0,0,0,2,0,297,10500,391,10500,,,,,,,212817,212817,212817,2006,2017,254087,10500,2011,-2,12.2681879204769
40105,2010,0,0,0,3,0,351,10500,228,10500,,,,,,,212817,212817,212817,2006,2017,254087,10500,2011,-2,12.2681879204769
